MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.milwaukeetool.com/Products/49-66-4567,,,,,,49-66-4567,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,49-66-4567,"49-66-4567 Milw 6"" Magnetic - Impact Driver Set 6pc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-66-4567,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Milwaukee Electric Tool Corporation Milwaukee, Driver Bit, 49-66-4567",DRIVER BIT,Milwaukee® 49-66-4567 Driver Bit,Milwaukee® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,49-66-4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Milwaukee_49-66-4567.jpg,Milwaukee_49-66-4567_1.jpg,Milwaukee_49-66-4567_2.jpg,Milwaukee_49-66-4567_3.jpg,Milwaukee_49-66-4567_4.jpg,,,,,Milwaukee_49-66-4567_Specification_Sheet.pdf,Milwaukee_49-66-4567_Installation_Instructions.pdf,,Milwaukee_49-66-4567_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.vessel.com/product/IBMG90K003,,,,,,IBMG90K003,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,IBMG90K003,"IBMG90K003 Vessel Impact Ball Torsion Bit Assort 5pc 3.5""",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Vessel Tools USA Inc (VESTO),Vessel Tools USA Inc.,Vessel®,,IBMG90K003,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Vessel Tools USA Inc. Vessel, Driver Bit, IBMG90K003, 5 Pack",DRIVER BIT,Vessel® IBMG90K003 Driver Bit,Vessel® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,IBMG90K003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Vessel_IBMG90K003.jpg,Vessel_IBMG90K003_1.jpg,Vessel_IBMG90K003_2.jpg,Vessel_IBMG90K003_3.jpg,Vessel_IBMG90K003_4.jpg,,,,,Vessel_IBMG90K003_Specification_Sheet.pdf,Vessel_IBMG90K003_Installation_Instructions.pdf,,Vessel_IBMG90K003_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.vessel.com/product/IBPH250P15T,,,,,,IBPH250P15T,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,IBPH250P15T,"IBPH250P15T Vessel Torsion Bit 2"" 15pc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Vessel Tools USA Inc (VESTO),Vessel Tools USA Inc.,Vessel®,,IBPH250P15T,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Vessel Tools USA Inc. Vessel, Driver Bit, IBPH250P15T, 15 Pack",DRIVER BIT,Vessel® IBPH250P15T Driver Bit,Vessel® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,IBPH250P15T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Vessel_IBPH250P15T.jpg,Vessel_IBPH250P15T_1.jpg,Vessel_IBPH250P15T_2.jpg,Vessel_IBPH250P15T_3.jpg,Vessel_IBPH250P15T_4.jpg,,,,,Vessel_IBPH250P15T_Specification_Sheet.pdf,Vessel_IBPH250P15T_Installation_Instructions.pdf,,Vessel_IBPH250P15T_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH12B,,,,,,DPH12B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH12B,"DPH12B 2"" #1 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH12B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH12B",DRIVER BIT,Diablo® DPH12B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH12B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH12B.jpg,Diablo_DPH12B_1.jpg,Diablo_DPH12B_2.jpg,Diablo_DPH12B_3.jpg,Diablo_DPH12B_4.jpg,,,,,Diablo_DPH12B_Specification_Sheet.pdf,Diablo_DPH12B_Installation_Instructions.pdf,,Diablo_DPH12B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH135B,,,,,,DPH135B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH135B,"DPH135B 3-1/2"" #1 Phillips - Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH135B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH135B",DRIVER BIT,Diablo® DPH135B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH135B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH135B.jpg,Diablo_DPH135B_1.jpg,Diablo_DPH135B_2.jpg,Diablo_DPH135B_3.jpg,Diablo_DPH135B_4.jpg,,,,,Diablo_DPH135B_Specification_Sheet.pdf,Diablo_DPH135B_Installation_Instructions.pdf,,Diablo_DPH135B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH21B,,,,,,DPH21B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH21B,"DPH21B 1"" #2 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH21B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH21B",DRIVER BIT,Diablo® DPH21B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH21B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH21B.jpg,Diablo_DPH21B_1.jpg,Diablo_DPH21B_2.jpg,Diablo_DPH21B_3.jpg,Diablo_DPH21B_4.jpg,,,,,Diablo_DPH21B_Specification_Sheet.pdf,Diablo_DPH21B_Installation_Instructions.pdf,,Diablo_DPH21B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH22B,,,,,,DPH22B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH22B,"DPH22B 2"" #2 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH22B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH22B",DRIVER BIT,Diablo® DPH22B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH22B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH22B.jpg,Diablo_DPH22B_1.jpg,Diablo_DPH22B_2.jpg,Diablo_DPH22B_3.jpg,Diablo_DPH22B_4.jpg,,,,,Diablo_DPH22B_Specification_Sheet.pdf,Diablo_DPH22B_Installation_Instructions.pdf,,Diablo_DPH22B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH235B,,,,,,DPH235B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH235B,"DPH235B 3-1/2"" #2 Phillips - Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH235B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH235B",DRIVER BIT,Diablo® DPH235B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH235B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH235B.jpg,Diablo_DPH235B_1.jpg,Diablo_DPH235B_2.jpg,Diablo_DPH235B_3.jpg,Diablo_DPH235B_4.jpg,,,,,Diablo_DPH235B_Specification_Sheet.pdf,Diablo_DPH235B_Installation_Instructions.pdf,,Diablo_DPH235B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH26B,,,,,,DPH26B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH26B,"DPH26B 6"" #2 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH26B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH26B",DRIVER BIT,Diablo® DPH26B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH26B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH26B.jpg,Diablo_DPH26B_1.jpg,Diablo_DPH26B_2.jpg,Diablo_DPH26B_3.jpg,Diablo_DPH26B_4.jpg,,,,,Diablo_DPH26B_Specification_Sheet.pdf,Diablo_DPH26B_Installation_Instructions.pdf,,Diablo_DPH26B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH2R1B,,,,,,DPH2R1B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH2R1B,"DPH2R1B 1"" #2 Phillips Drywall - Screws Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH2R1B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH2R1B",DRIVER BIT,Diablo® DPH2R1B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH2R1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH2R1B.jpg,Diablo_DPH2R1B_1.jpg,Diablo_DPH2R1B_2.jpg,Diablo_DPH2R1B_3.jpg,Diablo_DPH2R1B_4.jpg,,,,,Diablo_DPH2R1B_Specification_Sheet.pdf,Diablo_DPH2R1B_Installation_Instructions.pdf,,Diablo_DPH2R1B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH31B,,,,,,DPH31B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH31B,"DPH31B 1"" #3 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH31B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH31B",DRIVER BIT,Diablo® DPH31B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH31B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH31B.jpg,Diablo_DPH31B_1.jpg,Diablo_DPH31B_2.jpg,Diablo_DPH31B_3.jpg,Diablo_DPH31B_4.jpg,,,,,Diablo_DPH31B_Specification_Sheet.pdf,Diablo_DPH31B_Installation_Instructions.pdf,,Diablo_DPH31B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH32B,,,,,,DPH32B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH32B,"DPH32B 2"" #3 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH32B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH32B",DRIVER BIT,Diablo® DPH32B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH32B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH32B.jpg,Diablo_DPH32B_1.jpg,Diablo_DPH32B_2.jpg,Diablo_DPH32B_3.jpg,Diablo_DPH32B_4.jpg,,,,,Diablo_DPH32B_Specification_Sheet.pdf,Diablo_DPH32B_Installation_Instructions.pdf,,Diablo_DPH32B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DPH335B,,,,,,DPH335B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DPH335B,"DPH335B 3-1/2"" #3 Phillips - Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DPH335B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DPH335B",DRIVER BIT,Diablo® DPH335B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DPH335B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DPH335B.jpg,Diablo_DPH335B_1.jpg,Diablo_DPH335B_2.jpg,Diablo_DPH335B_3.jpg,Diablo_DPH335B_4.jpg,,,,,Diablo_DPH335B_Specification_Sheet.pdf,Diablo_DPH335B_Installation_Instructions.pdf,,Diablo_DPH335B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DSQ12B,,,,,,DSQ12B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DSQ12B,"DSQ12B 2"" #1 Square Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DSQ12B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DSQ12B",DRIVER BIT,Diablo® DSQ12B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DSQ12B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DSQ12B.jpg,Diablo_DSQ12B_1.jpg,Diablo_DSQ12B_2.jpg,Diablo_DSQ12B_3.jpg,Diablo_DSQ12B_4.jpg,,,,,Diablo_DSQ12B_Specification_Sheet.pdf,Diablo_DSQ12B_Installation_Instructions.pdf,,Diablo_DSQ12B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DSQ22B,,,,,,DSQ22B,Tools & Hardware,Power Tool Accessories,Screwdriver Bits,,DSQ22B,"DSQ22B 2"" #2 Square Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DSQ22B,,Tools & Hardware>Power Tool Accessories>Driver Bits & Fastener Holders,"Freud America, Inc. Diablo, Driver Bit, DSQ22B",DRIVER BIT,Diablo® DSQ22B Driver Bit,Diablo® Driver Bit,Driver Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,Driver Bit,Model,DSQ22B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112814,,,,,,,,,,,,,,,,Diablo_DSQ22B.jpg,Diablo_DSQ22B_1.jpg,Diablo_DSQ22B_2.jpg,Diablo_DSQ22B_3.jpg,Diablo_DSQ22B_4.jpg,,,,,Diablo_DSQ22B_Specification_Sheet.pdf,Diablo_DSQ22B_Installation_Instructions.pdf,,Diablo_DSQ22B_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
